product_id,product_name,product_price,category,reviews,environmental_impact_score,labor_rights_score,animal_welfare_score,corporate_governance_score
FA100118,Fashion Remain 118,337.39,Fashion,"Design looks premium, worth the money. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Fabric is soft and durable. | Color faded after first wash.",5.0,5.0,5.0,6.8
FA100119,Fashion Set 119,517.62,Fashion,"Material feels cheap, not worth it. | Fabric is soft and durable. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters.",5.0,5.0,5.0,6.8
FA100120,Fashion Notice 120,516.06,Fashion,"Trendy and stylish, got many compliments. | Color faded after first wash. | Fabric is soft and durable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Design looks premium, worth the money. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100121,Fashion Know 121,879.61,Fashion,"Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Fabric is soft and durable. | Color faded after first wash. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.8
FA100122,Fashion President 122,528.56,Fashion,"Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Color faded after first wash. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.8
FA100123,Fashion Provide 123,480.4,Fashion,"Fabric is soft and durable. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100124,Fashion Old 124,120.39,Fashion,"Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Color faded after first wash. | Size runs smaller than expected.",5.0,5.0,5.0,6.9
FA100125,Fashion Between 125,653.44,Fashion,"Design looks premium, worth the money. | Fabric is soft and durable. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Size runs smaller than expected. | Color faded after first wash. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,6.6
FA100126,Fashion Not 126,474.23,Fashion,"Material feels cheap, not worth it. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Color faded after first wash. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Fabric is soft and durable. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.3
FA100127,Fashion Eye 127,995.42,Fashion,"Color faded after first wash. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money.",5.0,5.0,5.0,6.8
FA100128,Fashion Allow 128,135.72,Fashion,"Perfect fit, matches description well. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Color faded after first wash.",5.0,5.0,5.0,7.0
FA100129,Fashion Key 129,973.73,Fashion,"Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Size runs smaller than expected. | Design looks premium, worth the money.",5.0,5.0,5.0,6.6
FA100130,Fashion Cover 130,220.17,Fashion,"Color faded after first wash. | Fabric is soft and durable. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,6.8
FA100131,Fashion Show 131,654.63,Fashion,"Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Color faded after first wash. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Design looks premium, worth the money.",5.0,5.0,5.0,6.5
FA100132,Fashion Sell 132,344.78,Fashion,"Design looks premium, worth the money. | Fabric is soft and durable. | Size runs smaller than expected. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.8
FA100133,Fashion Simply 133,112.08,Fashion,"Trendy and stylish, got many compliments. | Size runs smaller than expected. | Color faded after first wash. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100134,Fashion Executive 134,734.72,Fashion,"Material feels cheap, not worth it. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Color faded after first wash.",5.0,5.0,5.0,6.8
FA100135,Fashion Choice 135,987.34,Fashion,"Fabric is soft and durable. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,6.8
FA100136,Fashion Face 136,93.04,Fashion,"Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Color faded after first wash. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Perfect fit, matches description well. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Size runs smaller than expected.",5.0,5.0,5.0,6.8
FA100137,Fashion Star 137,601.43,Fashion,"Size runs smaller than expected. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money.",5.0,5.0,5.0,6.7
FA100138,Fashion Fight 138,527.44,Fashion,"Color faded after first wash. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Design looks premium, worth the money.",5.0,5.0,5.0,6.8
FA100139,Fashion National 139,975.03,Fashion,"Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Material feels cheap, not worth it. | Color faded after first wash. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Size runs smaller than expected.",5.0,5.0,5.0,6.5
FA100140,Fashion Natural 140,357.8,Fashion,"Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Fabric is soft and durable. | Color faded after first wash. | Very high quality stitching, impressive. | Design looks premium, worth the money.",5.0,5.0,5.0,6.5
FA100141,Fashion Plan 141,469.97,Fashion,"Shoes are lightweight and easy to wear. | Color faded after first wash. | Perfect fit, matches description well. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.6
FA100142,Fashion Lawyer 142,27.93,Fashion,"Very high quality stitching, impressive. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Material feels cheap, not worth it. | Design looks premium, worth the money.",5.0,5.0,5.0,6.8
FA100143,Fashion Across 143,311.24,Fashion,"Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Fabric is soft and durable. | Color faded after first wash. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Perfect fit, matches description well.",5.0,5.0,5.0,6.8
FA100144,Fashion Involve 144,353.14,Fashion,"Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Color faded after first wash.",5.0,5.0,5.0,6.8
FA100145,Fashion Summer 145,652.66,Fashion,"Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Color faded after first wash. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100146,Fashion Crime 146,155.44,Fashion,"Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected.",5.0,5.0,5.0,6.6
FA100147,Fashion Reduce 147,315.22,Fashion,"Color faded after first wash. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,7.3
FA100148,Fashion Kid 148,845.16,Fashion,"Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Color faded after first wash. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Perfect fit, matches description well.",5.0,5.0,5.0,6.8
FA100149,Fashion Star 149,514.36,Fashion,"Very high quality stitching, impressive. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Color faded after first wash. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Perfect fit, matches description well. | Fits perfectly, very comfortable.",5.0,5.0,5.0,7.4
FA100150,Fashion Relationship 150,618.41,Fashion,"Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters.",5.0,5.0,5.0,6.8
FA100151,Fashion Doctor 151,92.61,Fashion,"Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Fabric is soft and durable. | Fits perfectly, very comfortable.",5.0,5.0,5.0,6.8
FA100152,Fashion Expect 152,526.93,Fashion,"Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Size runs smaller than expected. | Design looks premium, worth the money. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Color faded after first wash.",5.0,5.0,5.0,6.7
FA100153,Fashion Upon 153,821.65,Fashion,"Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Material feels cheap, not worth it. | Fabric is soft and durable. | Size runs smaller than expected. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Fits perfectly, very comfortable.",5.0,5.0,5.0,6.8
FA100154,Fashion Room 154,442.28,Fashion,"Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Fabric is soft and durable. | Perfect fit, matches description well. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100155,Fashion Although 155,227.29,Fashion,"Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Color faded after first wash. | Size runs smaller than expected. | Perfect fit, matches description well.",5.0,5.0,5.0,6.8
FA100156,Fashion Picture 156,102.74,Fashion,"Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Fabric is soft and durable. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Color faded after first wash.",5.0,5.0,5.0,6.6
FA100157,Fashion Positive 157,897.53,Fashion,"Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Color faded after first wash. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100158,Fashion Board 158,829.77,Fashion,"Design looks premium, worth the money. | Size runs smaller than expected. | Color faded after first wash. | Fabric is soft and durable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive.",5.0,5.0,5.0,6.8
FA100159,Fashion Example 159,529.81,Fashion,"Fabric is soft and durable. | Trendy and stylish, got many compliments. | Color faded after first wash. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100160,Fashion Teach 160,903.19,Fashion,"Material feels cheap, not worth it. | Design looks premium, worth the money. | Fabric is soft and durable. | Color faded after first wash. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters.",5.0,5.0,5.0,6.2
FA100161,Fashion When 161,11.15,Fashion,"Material feels cheap, not worth it. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100162,Fashion Continue 162,849.66,Fashion,"Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Design looks premium, worth the money.",5.0,5.0,5.0,6.8
FA100163,Fashion Seven 163,799.59,Fashion,"Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Color faded after first wash. | Very high quality stitching, impressive. | Size runs smaller than expected. | Design looks premium, worth the money. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,7.3
FA100164,Fashion Worry 164,516.32,Fashion,"Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Size runs smaller than expected.",5.0,5.0,5.0,7.2
FA100165,Fashion Pretty 165,944.16,Fashion,"Design looks premium, worth the money. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Size runs smaller than expected. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100166,Fashion Top 166,92.99,Fashion,"Color faded after first wash. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected.",5.0,5.0,5.0,6.8
FA100167,Fashion Recognize 167,314.67,Fashion,"Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Design looks premium, worth the money. | Fabric is soft and durable. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100168,Fashion Dinner 168,87.71,Fashion,"Very high quality stitching, impressive. | Color faded after first wash. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Size runs smaller than expected. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Perfect fit, matches description well.",5.0,5.0,5.0,6.8
FA100169,Fashion Lose 169,833.5,Fashion,"Fabric is soft and durable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Design looks premium, worth the money. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,6.9
FA100170,Fashion Us 170,383.21,Fashion,"Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Color faded after first wash. | Fits perfectly, very comfortable.",5.0,5.0,5.0,6.8
FA100171,Fashion Who 171,783.36,Fashion,"Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Color faded after first wash. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Fabric is soft and durable. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.8
FA100172,Fashion State 172,318.31,Fashion,"Fits perfectly, very comfortable. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Size runs smaller than expected. | Design looks premium, worth the money. | Very high quality stitching, impressive.",5.0,5.0,5.0,6.7
FA100173,Fashion Sure 173,163.7,Fashion,"Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Fabric is soft and durable. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Design looks premium, worth the money.",5.0,5.0,5.0,6.8
FA100174,Fashion Phone 174,18.87,Fashion,"Very high quality stitching, impressive. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Color faded after first wash. | Fits perfectly, very comfortable. | Perfect fit, matches description well.",5.0,5.0,5.0,7.2
FA100175,Fashion Information 175,128.17,Fashion,"Very high quality stitching, impressive. | Color faded after first wash. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Perfect fit, matches description well.",5.0,5.0,5.0,6.8
FA100176,Fashion Face 176,882.15,Fashion,"Very high quality stitching, impressive. | Material feels cheap, not worth it. | Color faded after first wash. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters.",5.0,5.0,5.0,6.8
FA100177,Fashion Fight 177,978.96,Fashion,"Shoes are lightweight and easy to wear. | Color faded after first wash. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Material feels cheap, not worth it.",5.0,5.0,5.0,6.8
FA100178,Fashion Prevent 178,257.39,Fashion,"Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Size runs smaller than expected. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Color faded after first wash. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100179,Fashion Commercial 179,705.83,Fashion,"Size runs smaller than expected. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Color faded after first wash. | Fabric is soft and durable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable.",5.0,5.0,5.0,6.8
FA100180,Fashion Too 180,466.92,Fashion,"Size runs smaller than expected. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Color faded after first wash. | Very high quality stitching, impressive.",5.0,5.0,5.0,6.8
FA100181,Fashion High 181,509.74,Fashion,"Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Size runs smaller than expected. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Color faded after first wash.",5.0,5.0,5.0,6.6
FA100182,Fashion Shake 182,992.08,Fashion,"Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Color faded after first wash. | Fabric is soft and durable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters.",5.0,5.0,5.0,7.2
FA100183,Fashion Must 183,596.58,Fashion,"Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Design looks premium, worth the money. | Color faded after first wash. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable.",5.0,5.0,5.0,6.6
FA100184,Fashion On 184,155.8,Fashion,"Fits perfectly, very comfortable. | Fabric is soft and durable. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Design looks premium, worth the money. | Color faded after first wash. | Trendy and stylish, got many compliments. | Material feels cheap, not worth it. | Size runs smaller than expected.",5.0,5.0,5.0,7.2
FA100185,Fashion Traditional 185,211.84,Fashion,"Trendy and stylish, got many compliments. | Material feels cheap, not worth it. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Color faded after first wash. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear.",5.0,5.0,5.0,6.8
FA100186,Fashion Foreign 186,655.32,Fashion,"Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Perfect fit, matches description well.",5.0,5.0,5.0,6.8
FA100187,Fashion Still 187,357.59,Fashion,"Color faded after first wash. | Fabric is soft and durable. | Size runs smaller than expected. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments.",5.0,5.0,5.0,6.9
