product_id,product_name,product_price,reviews,created_by,Environmental Impact,Labor Rights,Animal Welfare,Corporate Governance
GR100695,Groceries Along 695,543.31,"Excellent quality, will buy again. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Great value for money, very satisfied. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend.","Edwards, Johnson and Mason",39,26,35,55
GR100696,Groceries Ready 696,178.95,"Very healthy choice, highly recommend. | Great value for money, very satisfied. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Too expensive for the quantity provided.","Stevens, Farmer and Mitchell",57,33,21,54
GR100697,Groceries Everything 697,434.53,"Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Flavor was average, nothing special.",Roman LLC,26,58,42,49
GR100698,Groceries Add 698,23.2,"Great value for money, very satisfied. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Excellent quality, will buy again. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Very healthy choice, highly recommend.","Petersen, Reynolds and Ford",96,92,49,82
GR100699,Groceries Shoulder 699,844.68,"Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase.",Crosby-Serrano,58,81,29,40
GR100700,Groceries Try 700,279.49,"Flavor was average, nothing special. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Packaging was damaged but product was fine.",Berger PLC,93,31,84,71
GR100701,Groceries Ask 701,173.74,"Great value for money, very satisfied. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend.","Carter, Beck and Ponce",91,57,41,88
GR100702,Groceries Model 702,575.44,"Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Great value for money, very satisfied. | Flavor was average, nothing special. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it.",Perkins-Lee,39,77,71,60
GR100703,Groceries Detail 703,554.89,"Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Product expired sooner than expected. | Excellent quality, will buy again. | Flavor was average, nothing special. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend.",Duncan-Evans,100,75,75,73
GR100704,Groceries Practice 704,141.5,"Packaging was damaged but product was fine. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase.","Bullock, Ramirez and Richardson",30,58,52,49
GR100705,Groceries Store 705,896.91,"Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Excellent quality, will buy again.",Phillips PLC,35,23,99,75
GR100706,Groceries Three 706,331.42,"Quantity is less compared to price. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it.",Franco PLC,61,67,49,98
GR100707,Groceries Indeed 707,801.53,"Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Packaging was damaged but product was fine.","Richardson, Booker and Levy",71,26,43,60
GR100708,Groceries Write 708,719.2,"Flavor was average, nothing special. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Quantity is less compared to price. | Perfect for daily use, very reliable.",Harrington Inc,56,79,24,33
GR100709,Groceries Hand 709,725.38,"Packaging was damaged but product was fine. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Great value for money, very satisfied. | Product expired sooner than expected.",Nunez and Sons,71,59,72,40
GR100710,Groceries Feeling 710,849.48,"Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Great value for money, very satisfied.","Davis, Saunders and Christensen",28,27,74,44
GR100711,Groceries Court 711,996.35,"Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend.","Mccullough, Bailey and Cole",54,77,42,69
GR100712,Groceries Character 712,24.27,"Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again.","Dennis, Thomas and Sullivan",86,76,95,72
GR100713,Groceries Popular 713,726.67,"Loved the eco-friendly packaging. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Great value for money, very satisfied.","Whitaker, Thomas and Foster",26,54,29,67
GR100714,Groceries By 714,409.23,"Perfect for daily use, very reliable. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Very healthy choice, highly recommend.","Barnes, Velazquez and Krause",21,92,52,89
GR100715,Groceries Above 715,72.67,"Packaging was damaged but product was fine. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Product expired sooner than expected. | Excellent quality, will buy again. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it.",Strickland-Morris,44,32,99,67
GR100716,Groceries Institution 716,106.47,"Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Excellent quality, will buy again.","Gordon, Benjamin and Weeks",95,58,81,23
GR100717,Groceries Doctor 717,68.44,"Excellent quality, will buy again. | Product expired sooner than expected. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Flavor was average, nothing special.","Murphy, Knight and Klein",60,40,46,43
GR100718,Groceries Inside 718,900.52,"Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend.","Arroyo, Hobbs and Torres",94,66,26,50
GR100719,Groceries Actually 719,290.93,"Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Product expired sooner than expected.",Hunter PLC,71,21,46,94
GR100720,Groceries Take 720,591.61,"Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase.",Jones and Sons,100,63,93,48
GR100721,Groceries Kind 721,289.32,"Loved the eco-friendly packaging. | Product expired sooner than expected. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again.",King-Berry,96,49,29,24
GR100722,Groceries Visit 722,18.05,"Product expired sooner than expected. | Flavor was average, nothing special. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again.",Clark-Wolfe,84,74,94,86
GR100723,Groceries Not 723,274.48,"Packaging was damaged but product was fine. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Great value for money, very satisfied.",Evans-Smith,96,59,76,94
GR100724,Groceries Finish 724,141.26,"Product expired sooner than expected. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Too expensive for the quantity provided.","Peters, Manning and Michael",57,96,49,72
GR100725,Groceries Series 725,8.5,"Quantity is less compared to price. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied.",Brooks and Sons,86,43,22,83
GR100726,Groceries Lawyer 726,966.32,"Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Quantity is less compared to price. | Great value for money, very satisfied. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it.",Bennett Inc,99,61,48,54
GR100727,Groceries Claim 727,593.24,"Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Product expired sooner than expected.",James-Gentry,61,47,33,31
GR100728,Groceries I 728,526.34,"Quantity is less compared to price. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Product expired sooner than expected.",Solis-Pineda,90,70,96,66
GR100729,Groceries Stay 729,580.27,"Product expired sooner than expected. | Quantity is less compared to price. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it.",Clements-Baker,73,41,44,74
GR100730,Groceries City 730,340.24,"Quantity is less compared to price. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Product expired sooner than expected.","Phillips, Clark and West",86,97,29,88
GR100731,Groceries Interesting 731,496.33,"Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Excellent quality, will buy again. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Too expensive for the quantity provided.",Wilson-Phillips,97,93,98,57
GR100732,Groceries Religious 732,939.7,"Great value for money, very satisfied. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Product expired sooner than expected.","Hoffman, Johnson and Holden",83,93,68,48
GR100733,Groceries Education 733,887.57,"Excellent quality, will buy again. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Quantity is less compared to price.","Mcmahon, Simmons and Mitchell",99,27,57,31
GR100734,Groceries Let 734,437.0,"Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it.",Martinez-Ryan,23,33,90,38
GR100735,Groceries Owner 735,905.3,"Quantity is less compared to price. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Packaging was damaged but product was fine.","Warren, Cooley and Gray",50,64,33,28
GR100736,Groceries A 736,981.95,"Product expired sooner than expected. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Great value for money, very satisfied.",Freeman-Roman,32,57,49,48
GR100737,Groceries Nor 737,810.44,"Perfect for daily use, very reliable. | Great value for money, very satisfied. | Flavor was average, nothing special. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Quantity is less compared to price. | Too expensive for the quantity provided.",Acosta-Rivera,46,51,59,22
GR100738,Groceries Conference 738,928.75,"Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Flavor was average, nothing special.",Goodman Ltd,78,81,31,49
GR100739,Groceries Game 739,696.22,"Excellent quality, will buy again. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Product expired sooner than expected. | Great value for money, very satisfied. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it.",Washington-Robinson,84,86,33,77
GR100740,Groceries Foot 740,339.33,"Too expensive for the quantity provided. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Loved the eco-friendly packaging.",Gibson and Sons,83,80,20,72
GR100741,Groceries Natural 741,62.78,"Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Packaging was damaged but product was fine.","Freeman, Hester and Mitchell",44,32,87,23
GR100742,Groceries Sell 742,931.81,"Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Quantity is less compared to price. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase.",Morrison Group,56,99,68,76
GR100743,Groceries Agent 743,94.55,"Great value for money, very satisfied. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Product expired sooner than expected. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase.",Stanley-Mccarthy,94,66,37,73
GR100744,Groceries Response 744,154.24,"Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Flavor was average, nothing special.","Alvarez, Brown and Bryan",92,73,55,47
GR100745,Groceries Clear 745,405.18,"Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Flavor was average, nothing special.",Sosa-Rose,90,90,83,35
GR100746,Groceries Event 746,19.09,"Flavor was average, nothing special. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Quantity is less compared to price. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging.",Nash and Sons,33,71,47,32
GR100747,Groceries Decide 747,540.08,"Perfect for daily use, very reliable. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging.","Cole, Johnson and Kelly",43,91,51,91
GR100748,Groceries Agree 748,839.59,"Product expired sooner than expected. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Quantity is less compared to price. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Perfect for daily use, very reliable.","Fields, Rangel and Kennedy",86,44,91,75
GR100749,Groceries Situation 749,296.01,"Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it.",Bowman LLC,67,42,44,72
GR100750,Groceries Themselves 750,986.93,"Loved the eco-friendly packaging. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Excellent quality, will buy again.",Jackson-Rodriguez,84,93,66,67
GR100751,Groceries Organization 751,988.11,"Quantity is less compared to price. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging.","Nelson, Phillips and Spencer",57,49,39,44
GR100752,Groceries Break 752,345.64,"Excellent quality, will buy again. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Very healthy choice, highly recommend.",Rodriguez LLC,89,30,52,85
GR100753,Groceries Form 753,250.57,"Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Flavor was average, nothing special.",Keith-Garner,78,54,49,49
GR100754,Groceries Republican 754,687.06,"Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Flavor was average, nothing special. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Product expired sooner than expected.",Rogers Inc,31,46,56,22
GR100755,Groceries Level 755,263.64,"Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Quantity is less compared to price.","Bennett, Fox and Smith",73,86,99,42
GR100756,Groceries Onto 756,129.23,"Perfect for daily use, very reliable. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Excellent quality, will buy again. | Quantity is less compared to price. | Very healthy choice, highly recommend.","Jones, Miller and Bowen",70,66,72,48
GR100757,Groceries Agency 757,333.01,"Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Excellent quality, will buy again.","Robinson, Sloan and Johnson",57,69,93,60
GR100758,Groceries Enjoy 758,95.46,"Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Excellent quality, will buy again.",Norton-Frazier,65,27,88,30
GR100759,Groceries Artist 759,601.94,"Great value for money, very satisfied. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Excellent quality, will buy again.","Molina, Randolph and Gardner",29,74,27,40
GR100760,Groceries Seem 760,998.27,"Great value for money, very satisfied. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it.","Parks, Cooper and Ward",28,96,20,43
GR100761,Groceries Spend 761,902.89,"Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again.",Wilson-Herman,71,61,26,84
GR100762,Groceries Again 762,806.47,"Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Product expired sooner than expected. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Quantity is less compared to price.","Scott, Jackson and Stewart",70,86,81,20
GR100763,Groceries Budget 763,795.69,"Product expired sooner than expected. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Flavor was average, nothing special. | Great value for money, very satisfied. | Too expensive for the quantity provided.",Richards Inc,41,39,77,73
