product_id,product_name,product_price,reviews,created_by,environmental impact,labor rights,animal welfare,corporate governance,category,public_sentiment_score
FA100199,Fashion Page 199,436.49,"Color faded after first wash. | Design looks premium, worth the money. | Perfect fit, matches description well. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear.","Cardenas, Cox and Oliver",25.0,58.0,21.0,79.0,Fashion,98.14
FA100200,Fashion Production 200,422.85,"Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Color faded after first wash. | Perfect fit, matches description well.",Dominguez Group,25.0,24.0,89.0,87.0,Fashion,98.8
FA100201,Fashion Model 201,606.16,"Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Fabric is soft and durable. | Design looks premium, worth the money. | Size runs smaller than expected. | Color faded after first wash. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear.","Williams, Anderson and Butler",49.0,76.0,21.0,76.0,Fashion,97.61
FA100202,Fashion Sing 202,445.36,"Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Color faded after first wash. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it.",Lopez-Gregory,20.0,34.0,22.0,83.0,Fashion,98.06
FA100203,Fashion Six 203,919.93,"Design looks premium, worth the money. | Color faded after first wash. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Size runs smaller than expected. | Material feels cheap, not worth it. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable.",Ho-Rodriguez,82.0,35.0,26.0,73.0,Fashion,99.13
FA100204,Fashion Attention 204,514.14,"Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Color faded after first wash. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Design looks premium, worth the money. | Very high quality stitching, impressive.",Gates-Brown,27.0,76.0,83.0,99.0,Fashion,97.82
FA100205,Fashion Reduce 205,388.54,"Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Color faded after first wash. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well.",Roach Group,47.0,44.0,60.0,94.0,Fashion,98.35
FA100206,Fashion Soldier 206,511.99,"Very high quality stitching, impressive. | Fabric is soft and durable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Trendy and stylish, got many compliments. | Perfect fit, matches description well.","Roy, Richmond and Pena",52.0,41.0,73.0,73.0,Fashion,99.19
FA100207,Fashion Congress 207,207.57,"Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Color faded after first wash. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Size runs smaller than expected.",Hughes LLC,72.0,50.0,60.0,78.0,Fashion,98.02
FA100208,Fashion Soon 208,815.72,"Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Color faded after first wash. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable.",Aguilar Group,57.0,53.0,24.0,58.0,Fashion,98.89
FA100209,Fashion Cold 209,415.7,"Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Color faded after first wash. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments.",Lopez and Sons,71.0,35.0,82.0,34.0,Fashion,99.13
FA100210,Fashion Poor 210,500.47,"Color faded after first wash. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Size runs smaller than expected. | Fabric is soft and durable. | Trendy and stylish, got many compliments.","Campbell, Thomas and Byrd",97.0,89.0,20.0,98.0,Fashion,97.42
FA100211,Fashion Song 211,740.18,"Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Fabric is soft and durable. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments.",Lutz-Barnes,30.0,78.0,44.0,93.0,Fashion,98.95
FA100212,Fashion Nothing 212,177.11,"Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable.",Foster PLC,21.0,34.0,100.0,47.0,Fashion,98.17
FA100213,Fashion Federal 213,795.84,"Fabric is soft and durable. | Size runs smaller than expected. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Color faded after first wash. | Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear.",Hebert Ltd,72.0,32.0,65.0,55.0,Fashion,98.89
FA100214,Fashion Offer 214,149.24,"Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Color faded after first wash. | Size runs smaller than expected. | Perfect fit, matches description well. | Fabric is soft and durable.","Hernandez, Salazar and Briggs",87.0,43.0,34.0,73.0,Fashion,97.42
FA100215,Fashion Voice 215,454.9,"Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Color faded after first wash. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Fabric is soft and durable.",Dodson LLC,96.0,32.0,88.0,36.0,Fashion,98.8
FA100216,Fashion Involve 216,820.96,"Fits perfectly, very comfortable. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Color faded after first wash. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Perfect fit, matches description well.",Allen LLC,26.0,84.0,36.0,41.0,Fashion,98.78
FA100217,Fashion Certain 217,29.07,"Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Fabric is soft and durable. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Color faded after first wash.",Mills-York,86.0,55.0,40.0,94.0,Fashion,98.2
FA100218,Fashion Him 218,558.52,"Color faded after first wash. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Fabric is soft and durable.","Love, Mason and Fernandez",28.0,68.0,72.0,55.0,Fashion,99.05
FA100219,Fashion Bed 219,392.66,"Design looks premium, worth the money. | Perfect fit, matches description well. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Size runs smaller than expected.",Johnson-Brown,97.0,67.0,74.0,48.0,Fashion,99.05
FA100220,Fashion Crime 220,709.95,"Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Fabric is soft and durable. | Perfect fit, matches description well. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters. | Color faded after first wash.","Wolfe, Garcia and Wilson",82.0,62.0,29.0,74.0,Fashion,98.99
FA100221,Fashion Remember 221,662.53,"Fabric is soft and durable. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Color faded after first wash. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Too tight around shoulders, uncomfortable.",Meza Ltd,30.0,25.0,100.0,61.0,Fashion,98.8
FA100222,Fashion Piece 222,414.78,"Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Color faded after first wash. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Fits perfectly, very comfortable.",Ponce Ltd,56.0,100.0,76.0,51.0,Fashion,98.78
FA100223,Fashion Stuff 223,162.51,"Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Size runs smaller than expected. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Fabric is soft and durable. | Fits perfectly, very comfortable.",Serrano LLC,33.0,87.0,84.0,33.0,Fashion,98.8
FA100224,Fashion Here 224,722.71,"Color faded after first wash. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Design looks premium, worth the money.","Browning, Roberts and Ponce",38.0,33.0,56.0,37.0,Fashion,98.59
FA100225,Fashion Money 225,166.76,"Color faded after first wash. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Fabric is soft and durable. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Size runs smaller than expected.","Morrison, Butler and Martin",27.0,49.0,26.0,57.0,Fashion,98.8
FA100226,Fashion Force 226,144.64,"Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Size runs smaller than expected. | Color faded after first wash. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters.",King-Gonzalez,26.0,27.0,95.0,53.0,Fashion,97.92
FA100227,Fashion Church 227,410.63,"Size runs smaller than expected. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Fits perfectly, very comfortable. | Design looks premium, worth the money.",Campbell-Willis,78.0,73.0,59.0,64.0,Fashion,98.43
FA100228,Fashion Only 228,317.11,"Color faded after first wash. | Fabric is soft and durable. | Very high quality stitching, impressive. | Perfect fit, matches description well. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Material feels cheap, not worth it.",Watkins-Ford,82.0,85.0,69.0,51.0,Fashion,98.97
FA100229,Fashion It 229,250.14,"Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Size runs smaller than expected. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Feels warm and cozy, ideal for winters. | Very high quality stitching, impressive. | Fabric is soft and durable. | Color faded after first wash. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable.",Morse Group,26.0,23.0,20.0,86.0,Fashion,99.13
FA100230,Fashion First 230,963.9,"Material feels cheap, not worth it. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Perfect fit, matches description well. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Design looks premium, worth the money. | Feels warm and cozy, ideal for winters.",Pierce-Byrd,74.0,93.0,39.0,82.0,Fashion,98.7
FA100231,Fashion Raise 231,172.95,"Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Fits perfectly, very comfortable.",Gonzalez-Lloyd,22.0,79.0,50.0,74.0,Fashion,98.2
FA100232,Fashion Bad 232,297.43,"Too tight around shoulders, uncomfortable. | Size runs smaller than expected. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Color faded after first wash. | Material feels cheap, not worth it. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments. | Design looks premium, worth the money.","Anderson, Cook and Sanchez",86.0,72.0,87.0,62.0,Fashion,96.13
FA100233,Fashion Garden 233,505.62,"Material feels cheap, not worth it. | Size runs smaller than expected. | Fabric is soft and durable. | Fits perfectly, very comfortable. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters.",Shaw PLC,37.0,93.0,31.0,41.0,Fashion,98.43
FA100234,Fashion Concern 234,939.15,"Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Fabric is soft and durable. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Perfect fit, matches description well.",Snyder-Holmes,64.0,34.0,41.0,87.0,Fashion,99.13
FA100235,Fashion Bring 235,17.79,"Very high quality stitching, impressive. | Material feels cheap, not worth it. | Color faded after first wash. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Design looks premium, worth the money.",Thomas Ltd,55.0,20.0,20.0,96.0,Fashion,98.76
FA100236,Fashion We 236,650.43,"Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Size runs smaller than expected. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Perfect fit, matches description well.",Barton and Sons,35.0,41.0,20.0,48.0,Fashion,99.05
FA100237,Fashion Capital 237,267.87,"Color faded after first wash. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable.",Crawford-Christensen,98.0,34.0,22.0,59.0,Fashion,97.82
FA100238,Fashion Different 238,897.22,"Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Fabric is soft and durable. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Color faded after first wash. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear.",Ferguson-Fuller,48.0,93.0,95.0,64.0,Fashion,99.25
FA100239,Fashion Discover 239,462.36,"Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Perfect fit, matches description well. | Material feels cheap, not worth it.","Shaw, Jacobson and Chung",78.0,41.0,40.0,29.0,Fashion,99.0
FA100240,Fashion Instead 240,341.75,"Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Color faded after first wash. | Size runs smaller than expected. | Perfect fit, matches description well.",Jenkins-Benson,37.0,69.0,32.0,96.0,Fashion,98.35
FA100241,Fashion Member 241,51.83,"Color faded after first wash. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Fabric is soft and durable. | Material feels cheap, not worth it. | Fits perfectly, very comfortable.",Fischer Group,68.0,67.0,80.0,64.0,Fashion,99.25
FA100242,Fashion May 242,849.85,"Fabric is soft and durable. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Size runs smaller than expected. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Very high quality stitching, impressive. | Color faded after first wash. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear.",Griffin Ltd,65.0,92.0,32.0,36.0,Fashion,97.72
FA100243,Fashion Lot 243,690.9,"Fits perfectly, very comfortable. | Size runs smaller than expected. | Perfect fit, matches description well. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Trendy and stylish, got many compliments. | Fabric is soft and durable. | Design looks premium, worth the money.",Kaufman-Rodriguez,48.0,70.0,52.0,21.0,Fashion,98.8
FA100244,Fashion Various 244,755.24,"Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Size runs smaller than expected. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Trendy and stylish, got many compliments.","Fields, Glover and Johnson",89.0,36.0,25.0,36.0,Fashion,98.8
FA100245,Fashion Throughout 245,948.85,"Too tight around shoulders, uncomfortable. | Color faded after first wash. | Size runs smaller than expected. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters. | Fabric is soft and durable. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear.",Ramsey-Williams,69.0,70.0,44.0,57.0,Fashion,99.13
FA100246,Fashion Happy 246,828.17,"Size runs smaller than expected. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable. | Color faded after first wash. | Perfect fit, matches description well. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Fabric is soft and durable.","Reynolds, Short and Mccormick",74.0,56.0,42.0,56.0,Fashion,98.35
FA100247,Fashion Often 247,547.28,"Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Size runs smaller than expected. | Color faded after first wash.",Lopez-Wright,46.0,68.0,45.0,82.0,Fashion,98.79
FA100248,Fashion Language 248,580.3,"Material feels cheap, not worth it. | Fabric is soft and durable. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well.","Collins, Taylor and Williams",26.0,78.0,23.0,24.0,Fashion,98.8
FA100249,Fashion Purpose 249,227.45,"Fits perfectly, very comfortable. | Perfect fit, matches description well. | Size runs smaller than expected. | Very high quality stitching, impressive. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Shoes are lightweight and easy to wear. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Color faded after first wash.",Henderson-Butler,100.0,29.0,54.0,44.0,Fashion,98.87
FA100250,Fashion Similar 250,383.42,"Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Size runs smaller than expected. | Perfect fit, matches description well. | Fabric is soft and durable. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable.",Davis and Sons,60.0,49.0,94.0,92.0,Fashion,99.13
FA100251,Fashion School 251,676.24,"Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Color faded after first wash. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money.",Smith-Ewing,30.0,40.0,44.0,41.0,Fashion,97.42
FA100252,Fashion Receive 252,99.07,"Color faded after first wash. | Shoes are lightweight and easy to wear. | Size runs smaller than expected. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Too tight around shoulders, uncomfortable.",Olson-Young,24.0,53.0,39.0,82.0,Fashion,98.78
FA100253,Fashion Marriage 253,169.48,"Fabric is soft and durable. | Material feels cheap, not worth it. | Feels warm and cozy, ideal for winters. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Perfect fit, matches description well.","Wallace, Jones and Brown",85.0,92.0,20.0,54.0,Fashion,98.87
FA100254,Fashion Office 254,739.43,"Fits perfectly, very comfortable. | Size runs smaller than expected. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Very high quality stitching, impressive. | Color faded after first wash. | Fabric is soft and durable. | Trendy and stylish, got many compliments. | Feels warm and cozy, ideal for winters. | Perfect fit, matches description well. | Too tight around shoulders, uncomfortable.",Norris PLC,75.0,69.0,87.0,74.0,Fashion,98.95
FA100255,Fashion Once 255,69.93,"Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Color faded after first wash. | Size runs smaller than expected. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Fits perfectly, very comfortable.","Norman, Logan and Cohen",31.0,95.0,42.0,39.0,Fashion,99.05
FA100256,Fashion Special 256,150.33,"Size runs smaller than expected. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Very high quality stitching, impressive. | Material feels cheap, not worth it. | Perfect fit, matches description well. | Trendy and stylish, got many compliments. | Design looks premium, worth the money. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Color faded after first wash.",Drake-Christian,61.0,66.0,41.0,24.0,Fashion,93.55
FA100257,Fashion Where 257,670.26,"Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Size runs smaller than expected. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Fabric is soft and durable.",Rocha-Smith,94.0,25.0,81.0,58.0,Fashion,98.91
FA100258,Fashion Painting 258,284.5,"Fabric is soft and durable. | Fits perfectly, very comfortable. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Design looks premium, worth the money. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Very high quality stitching, impressive. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well.",Huang and Sons,29.0,69.0,20.0,82.0,Fashion,99.0
FA100259,Fashion Could 259,861.44,"Material feels cheap, not worth it. | Design looks premium, worth the money. | Very high quality stitching, impressive. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Perfect fit, matches description well. | Color faded after first wash. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments.",Webb Inc,47.0,82.0,78.0,51.0,Fashion,98.8
FA100260,Fashion Price 260,798.52,"Fabric is soft and durable. | Design looks premium, worth the money. | Too tight around shoulders, uncomfortable. | Fits perfectly, very comfortable. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Shoes are lightweight and easy to wear. | Color faded after first wash. | Feels warm and cozy, ideal for winters. | Size runs smaller than expected. | Very high quality stitching, impressive. | Material feels cheap, not worth it.",Lopez-Cox,26.0,31.0,87.0,82.0,Fashion,99.13
FA100261,Fashion Quite 261,416.4,"Size runs smaller than expected. | Material feels cheap, not worth it. | Color faded after first wash. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Fits perfectly, very comfortable. | Fabric is soft and durable. | Too tight around shoulders, uncomfortable. | Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Perfect fit, matches description well. | Very high quality stitching, impressive.",Bass Inc,33.0,60.0,38.0,93.0,Fashion,98.8
FA100262,Fashion His 262,754.65,"Fits perfectly, very comfortable. | Shoes are lightweight and easy to wear. | Perfect fit, matches description well. | Fabric is soft and durable. | Feels warm and cozy, ideal for winters. | Design looks premium, worth the money. | Size runs smaller than expected. | Very high quality stitching, impressive. | Trendy and stylish, got many compliments. | Too tight around shoulders, uncomfortable.",Montgomery and Sons,96.0,50.0,49.0,59.0,Fashion,99.05
FA100263,Fashion Guy 263,910.28,"Too tight around shoulders, uncomfortable. | Color faded after first wash. | Trendy and stylish, got many compliments. | Size runs smaller than expected. | Perfect fit, matches description well. | Fabric is soft and durable. | Material feels cheap, not worth it. | Shoes are lightweight and easy to wear. | Design looks premium, worth the money. | Fits perfectly, very comfortable. | Very high quality stitching, impressive. | Feels warm and cozy, ideal for winters.","Martin, Ross and Haley",88.0,21.0,20.0,36.0,Fashion,98.8
FA100264,Fashion Water 264,617.32,"Design looks premium, worth the money. | Trendy and stylish, got many compliments. | Shoes are lightweight and easy to wear. | Feels warm and cozy, ideal for winters. | Too tight around shoulders, uncomfortable. | Material feels cheap, not worth it. | Size runs smaller than expected. | Fits perfectly, very comfortable. | Color faded after first wash. | Very high quality stitching, impressive. | Fabric is soft and durable.",Simon PLC,80.0,35.0,67.0,98.0,Fashion,98.45
